Protein.ID	Protein.Name	Gene.Name	Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1	Normalised.Ratio.M.L.TotProt.R1..LOG2	Score_R1	Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2	Normalised.Ratio.M.L.TotProt.R2.LOG2	Score_R2	Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3	Normalised.Ratio.M.L.TotProt.R3.LOG2	Score_R3	EM	HE	HM
Q15056	Eukaryotic translation initiation factor 4H	EIF4H	1.3497	1.1407200811359	0.189944815201134	36.975	1.1985	1.12773465067043	0.173427650009958	46.857	NA	NA	NA	NA	NO	NO	NO
Q15058	Kinesin-like protein KIF14	KIF14	1.6996	1.43644354293442	0.522501291214218	17.064	1.7348	1.6323688543872	0.706967089336566	31.501	1.796	1.86556699317551	0.899614168777951	13.701	NO	NO	NO
Q15061	WD repeat-containing protein 43	WDR43	1.3521	1.14274847870183	0.192507898337447	32.746	1.3843	1.3025641025641	0.381354373022555	48.347	1.3519	1.40426504347103	0.4898152581594	41.289	NO	NO	NO
Q15075	Early endosome antigen 1	EEA1	1.3937	1.17790736984449	0.236226090679039	235.51	1.1409	1.07353563867325	0.102370085825211	255.98	1.0891	1.13128564157431	0.17796324555495	139.77	NO	NO	NO
Q15084-3	Isoform 3 of Protein disulfide-isomerase A6	PDIA6	1.2784	1.08045977011494	0.111645355828909	77.148	1.1463	1.07861679604799	0.109182404552131	169.2	0.96307	1.00037394438616	0.000539386867419859	64.55	NO	NO	NO
Q15139	Serine/threonine-protein kinase D1	PRKD1	0.93186	0.787576064908722	-0.34450882768319	56.646	0.96628	0.909226064455422	-0.137289052920779	31.047	0.74854	0.777534252267038	-0.363021864033395	35.311	NO	NO	NO
Q15149	Plectin	PLEC	2.0473	1.7303076402975	0.791028564841034	323.31	1.9174	1.80418725005881	0.851349078455874	323.31	1.6551	1.71920931537015	0.781745205003691	323.31	YES	YES	YES
Q15154-2	Isoform 2 of Pericentriolar material 1 protein	PCM1	1.2293	1.03896213657877	0.0551430783370252	81.171	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15155	Nodal modulator 1	NOMO1	0.89121	0.753220081135903	-0.408856631620046	132.33	0.75891	0.714100211714891	-0.485801548925242	4.7294	0.77958	0.809776568229269	-0.30440419722804	3.6934	NO	YES	NO
Q15172-2	Isoform 2 of Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	PPP2R5A	NA	NA	NA	5.7958	NA	NA	NA	NA	0.97903	1.01695214550592	0.0242517922085285	9.4563	NO	NO	NO
Q15185-4	Isoform 4 of Prostaglandin E synthase 3	PTGES3	1.5331	1.29572346179851	0.373757845643308	116.96	1.3717	1.29070806868972	0.36816272994043	138.63	1.1977	1.24409219806588	0.315093405696459	159.66	NO	YES	NO
Q15198	Platelet-derived growth factor receptor-like protein	PDGFRL	NA	NA	NA	0.79215	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15223	Nectin-1	NECTIN1	NA	NA	NA	3.5023	NA	NA	NA	4.7819	NA	NA	NA	9.9565	NO	NO	NO
Q15257-3	Isoform 3 of Serine/threonine-protein phosphatase 2A activator	PTPA	1.5037	1.27087559161596	0.345822809144289	16.224	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15262	Receptor-type tyrosine-protein phosphatase kappa	PTPRK	0.9031	0.763269100743746	-0.389736306683966	7.8448	0.77301	0.727367678193366	-0.459243276251078	9.7245	NA	NA	NA	NA	NO	NO	NO
Q15269	Periodic tryptophan protein 2 homolog	PWP2	1.3204	1.11595672751859	0.158281086123468	73.097	1.2652	1.19049635379911	0.251563201990857	104.2	1.183	1.22882280229768	0.297276892376592	79.157	NO	NO	NO
Q15276	Rab GTPase-binding effector protein 1	RABEP1	1.1379	0.961713995943205	-0.0563201800836743	54.036	0.84633	0.79635850388144	-0.328510046862813	40.749	0.74579	0.774677732650539	-0.368331823468351	44.471	NO	NO	NO
Q15291-2	Isoform 2 of Retinoblastoma-binding protein 5	RBBP5	0.98215	0.830079445571332	-0.268678673793147	11.864	0.88502	0.832764055516349	-0.264020295759448	21.412	NA	NA	NA	NA	NO	NO	NO
Q15311	RalA-binding protein 1	RALBP1	0.88497	0.747946247464503	-0.418993502986902	40.443	0.73845	0.69484827099506	-0.525230113570512	66.418	0.58835	0.611139387769941	-0.710426629556787	34.597	NO	NO	NO
Q15334	Lethal(2) giant larvae protein homolog 1	LLGL1	1.1439	0.966784989858012	-0.0487330206517966	30.628	0.87982	0.827871089155493	-0.272521957011886	52.192	0.79091	0.821545429049246	-0.283587740707832	33.456	NO	NO	NO
Q15366	Poly(rC)-binding protein 2	PCBP2	1.0934	0.924104124408384	-0.113872676899484	1.7352	NA	NA	NA	18.72	NA	NA	NA	NA	YES	NO	YES
Q15370	Elongin-B	ELOB	1.0996	0.929344151453685	-0.105715145586115	19.185	NA	NA	NA	NA	0.89888	0.933697582865037	-0.0989727466115227	13.177	NO	NO	NO
Q15386	Ubiquitin-protein ligase E3C	UBE3C	1.5242	1.28820148749155	0.365358262917331	33.907	1.4251	1.34095506939544	0.423260898505371	42.587	1.2952	1.34536880265085	0.428001709452007	29.866	NO	NO	NO
Q15393	Splicing factor 3B subunit 3	SF3B3	1.0556	0.892156862745098	-0.164630701772799	188.54	NA	NA	NA	NA	0.90673	0.941851647952135	-0.0864282575744272	175.32	YES	NO	NO
Q15397	Pumilio homolog 3	PUM3	1.1456	0.968221771467207	-0.0465905598348115	108.96	1.2177	1.14580098800282	0.196356486892313	76.583	1.0713	1.11279616914751	0.154189358456663	73.202	NO	NO	NO
Q15398-1	Isoform 2 of Disks large-associated protein 5	DLGAP5	0.86107	0.727746788370521	-0.458491527302835	53.372	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15404	Ras suppressor protein 1	RSU1	0.97929	0.827662271805274	-0.272885899852682	23.679	0.86969	0.818339214302517	-0.289229108261118	14.771	NA	NA	NA	NA	NO	NO	NO
Q15417	Calponin-3	CNN3	0.52384	0.442731575388776	-1.17549582551228	93.77	0.48508	0.456438485062338	-1.13150765587292	158.07	0.47554	0.493959759429112	-1.01753457784811	85.242	YES	YES	NO
Q15428	Splicing factor 3A subunit 2	SF3A2	1.0322	0.872379986477349	-0.196971421815018	23.359	0.8089	0.761138555633968	-0.393768992891962	41.197	0.89471	0.929366060392018	-0.105681134994808	30.482	NO	NO	NO
Q15434	RNA-binding motif, single-stranded-interacting protein 2	RBMS2	2.2299	1.88463488843813	0.914285056300479	18.111	2.3104	2.17398259233122	1.12034038836063	21.358	2.4274	2.52142389712374	1.33423868180958	19.791	YES	YES	NO
Q15464	SH2 domain-containing adapter protein B	SHB	NA	NA	NA	2.3469	NA	NA	NA	2.5971	NA	NA	NA	1.2623	NO	NO	NO
Q15527	Surfeit locus protein 2	SURF2	NA	NA	NA	8.3728	1.5736	1.48068689720066	0.566266603751994	13.055	NA	NA	NA	8.7052	NO	NO	NO
Q15545	Transcription initiation factor TFIID subunit 7	TAF7	NA	NA	NA	4.411	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15555-4	Isoform 4 of Microtubule-associated protein RP/EB family member 2	MAPRE2	0.82734	0.699239350912779	-0.516141717587128	6.1823	0.85422	0.80378263937897	-0.315122677421465	22.5	0.89018	0.924660593532839	-0.113004188591899	8.7232	NO	NO	NO
Q15599	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	SLC9A3R2	1.8468	1.56085192697769	0.642333679950299	24.166	1.2745	1.19924723594448	0.262129114383027	12.191	1.3062	1.35679488111685	0.440202632058804	9.8226	NO	NO	NO
Q155Q3-5	Isoform 4 of Dixin	DIXDC1	NA	NA	NA	2.9058	NA	NA	NA	2.0412	NA	NA	NA	NA	NO	NO	NO
Q15628-2	Isoform 2 of Tumor necrosis factor receptor type 1-associated DEATH domain protein	TRADD	2.0505	1.7330121703854	0.793281786115511	2.3713	0.74351	0.699609503646201	-0.515378207614477	1.085	NA	NA	NA	NA	NO	NO	NO
Q15642-4	Isoform 4 of Cdc42-interacting protein 4	TRIP10	1.6561	1.39967883705206	0.485095831923067	22.749	1.3012	1.22437073629734	0.292040468514595	31.201	NA	NA	NA	NA	NO	NO	NO
Q15643	Thyroid receptor-interacting protein 11	TRIP11	1.0955	0.925878972278567	-0.111104473221483	88.637	0.92408	0.869517760526935	-0.201712598968557	142.92	0.91839	0.953963291126092	-0.0679943430478602	86.546	NO	NO	NO
Q15645	Pachytene checkpoint protein 2 homolog	TRIP13	1.4574	1.23174442190669	0.300702938257954	39.312	1.2387	1.16556104446013	0.221024565370796	50.093	1.261	1.30984408596566	0.389395094365023	29.359	NO	YES	YES
Q15649-2	Isoform 2 of Zinc finger HIT domain-containing protein 3	ZNHIT3	NA	NA	NA	2.123	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q15650	Activating signal cointegrator 1	TRIP4	0.95063	0.803439824205544	-0.315738121480205	26.956	0.86731	0.816099741237356	-0.29318261009884	24.949	0.81505	0.84662047761008	-0.240212710661428	14.642	NO	NO	NO
Q15651-2	Isoform 2 of High mobility group nucleosome-binding domain-containing protein 3	HMGN3	0.90806	0.767461122379986	-0.381834425798972	3.2211	NA	NA	NA	2.0594	NA	NA	NA	NA	NO	NO	NO
Q15654	Thyroid receptor-interacting protein 6	TRIP6	1.0529	0.889874915483435	-0.168325535768065	34.178	0.93627	0.880988002822865	-0.182805722036574	37.863	0.89921	0.934040365219017	-0.0984431965124304	36.692	NO	NO	NO
Q15672	Twist-related protein 1	TWIST1	NA	NA	NA	8.4769	NA	NA	NA	14.936	NA	NA	NA	16.004	NO	NO	NO
Q15691	Microtubule-associated protein RP/EB family member 1	MAPRE1	0.89284	0.754597701149425	-0.406220389843204	151.01	0.79606	0.749056692542931	-0.416853181336428	121.8	0.77306	0.803004019902151	-0.316520884880287	108.93	YES	YES	NO
Q15717	ELAV-like protein 1	ELAVL1	0.92153	0.778845503718729	-0.360590919519978	64.682	0.84234	0.792604093154552	-0.335327677217441	81.76	0.83541	0.867769110116234	-0.204616863279025	35.035	YES	NO	NO
Q15738	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	NSDHL	1.2466	1.05358350236646	0.0753046603118166	38.964	1.2403	1.16706657257116	0.222886858542193	58.065	1.104	1.1467627842237	0.197566990814973	37.874	YES	NO	YES
Q15742	NGFI-A-binding protein 2	NAB2	2.0019	1.69193711967546	0.758675952135106	23.236	1.3876	1.30566925429311	0.384789486759845	28.128	1.1694	1.21469601437608	0.280595315128487	35.875	NO	NO	NO
Q15746-4	Isoform 3B of Myosin light chain kinase, smooth muscle	MYLK	0.18769	0.158629141311697	-2.65627026606538	53.314	0.23974	0.225584568336862	-2.14825971485167	32.544	NA	NA	NA	NA	YES	NO	NO
Q15776-2	Isoform 2 of Zinc finger protein with KRAB and SCAN domains 8	ZKSCAN8	NA	NA	NA	2.9121	NA	NA	NA	1.8038	NA	NA	NA	3.4029	NO	NO	NO
Q15785	Mitochondrial import receptor subunit TOM34	TOMM34	2.6812	2.26605814739689	1.18018488140769	63.19	2.134	2.00799811808986	1.00575791718525	141.78	2.509	2.60618462465332	1.38193928944598	97.677	YES	YES	NO
Q15796-2	Isoform Short of Mothers against decapentaplegic homolog 2	SMAD2	2.1262	1.79699121027721	0.845583352130833	1.3905	1.5863	1.49263702658198	0.577863379393592	1.3032	NA	NA	NA	NA	NO	NO	NO
Q15800	Methylsterol monooxygenase 1	MSMO1	2.2555	1.90627112914131	0.930753328507648	23.349	1.8906	1.77896965419901	0.831041901212159	55.26	1.5435	1.60328655566058	0.681032301651928	17.255	YES	NO	NO
Q15813	Tubulin-specific chaperone E	TBCE	0.77089	0.651529749830967	-0.618097038958582	53.981	0.67846	0.638400376382028	-0.647466592756419	100.35	0.60792	0.631467420095356	-0.663219793304264	63.919	NO	YES	NO
Q15814	Tubulin-specific chaperone C	TBCC	1.0298	0.870351588911427	-0.200329782301611	32.816	1.0406	0.979157845212891	-0.0303866465498445	25.877	0.8709	0.904633794185165	-0.144594203502741	30.789	NO	NO	NO
Q15834	Coiled-coil domain-containing protein 85B	CCDC85B	NA	NA	NA	2.1089	NA	NA	NA	NA	NA	NA	NA	3.26	NO	NO	NO
Q15907	Ras-related protein Rab-11B	RAB11B	0.96252	0.813488843813387	-0.297805533974764	44.74	NA	NA	NA	0.91229	0.81158	0.843016069221261	-0.246367963405805	35.095	YES	YES	NO
Q15910	Histone-lysine N-methyltransferase EZH2	EZH2	0.92785	0.784186950642326	-0.350730460174205	10.992	1.0289	0.968148670900965	-0.0466994871579593	9.6721	1.0353	1.07540173053152	0.104875698306113	13.734	NO	NO	NO
Q15942	Zyxin	ZYX	0.45706	0.386291413116971	-1.372238486671	85.386	0.41479	0.390298753234533	-1.35734924063017	127.84	0.41147	0.427408046036709	-1.226314027629	103.8	YES	YES	NO
Q16181	Septin-7	SEPT7	1.1705	0.989266396213658	-0.0155690230996926	127.76	0.94555	0.889720065866855	-0.168576605002164	155.76	0.86943	0.903106854608345	-0.14703139899379	106.39	NO	NO	NO
Q16186	Proteasomal ubiquitin receptor ADRM1	ADRM1	1.2055	1.01884719405003	0.0269376933908209	24.997	1.118	1.0519877675841	0.0731179292040157	28.688	1.1441	1.18841603390429	0.249039975010098	26.987	NO	NO	NO
Q16187	Alpha-ketoglutarate dehydrogenase complex dihydrolipoyl succinyltransferase	E2k	NA	NA	NA	2.717	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q16222-3	Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase	UAP1	1.1657	0.985209601081812	-0.0214974076050717	123.87	1.0753	1.01180898612091	0.0169369572391499	172.62	1.1222	1.1656677504129	0.221156636619522	100.33	NO	YES	YES
Q16254	Transcription factor E2F4	E2F4	0.69738	0.589401622718053	-0.762677062447056	3.4043	0.93193	0.876904257821689	-0.189508759977968	11.837	NA	NA	NA	NA	NO	NO	NO
Q16342-3	Isoform 3 of Programmed cell death protein 2	PDCD2	0.5723	0.48368830290737	-1.0478504455501	4.7703	NA	NA	NA	NA	0.59694	0.620062116317479	-0.689515346461505	11.065	NO	NO	NO
Q16352	Alpha-internexin	INA	1.839	1.55425963488844	0.636227522200232	70.609	1.8841	1.77285344624794	0.826073280111303	111.21	2.1789	2.26329839723281	1.17842680459069	77.378	NO	YES	YES
Q16401-2	Isoform 2 of 26S proteasome non-ATPase regulatory subunit 5	PSMD5	0.99221	0.838581812035159	-0.253976554914404	83.821	0.85472	0.804253116913668	-0.314278472778789	119.33	0.76503	0.794662982621973	-0.331584953216379	60.21	YES	NO	YES
Q16513	Serine/threonine-protein kinase N2	PKN2	1.1765	0.994337390128465	-0.00819263698740777	72.225	1.1144	1.04860032933427	0.0684649040747162	88.851	1.0065	1.04548617963873	0.0641739909581431	76.928	NO	NO	NO
Q16514-2	Isoform TAFII15 of Transcription initiation factor TFIID subunit 12	TAF12	NA	NA	NA	1.6602	NA	NA	NA	1.9833	NA	NA	NA	1.9872	NO	NO	NO
Q16531	DNA damage-binding protein 1	DDB1	1.3512	1.1419878296146	0.191547275702318	146.76	1.2012	1.1302752293578	0.176674121030613	174.21	1.0946	1.1369986808073	0.185230580356929	102.52	NO	NO	NO
Q16555	Dihydropyrimidinase-related protein 2	DPYSL2	2.2506	1.90212981744422	0.927615711283558	152.59	1.9919	1.87428840272877	0.906342962161119	230.75	1.6174	1.68004902826396	0.748503335266647	169.87	YES	YES	NO
Q16563-2	Isoform 2 of Synaptophysin-like protein 1	SYPL1	1.5401	1.30163962136579	0.380330071825245	7.4025	1.5166	1.42705245824512	0.513038369052677	11.349	1.1924	1.23858690571408	0.30869509914061	5.6186	NO	NO	NO
Q16576-2	Isoform 2 of Histone-binding protein RBBP7	RBBP7	NA	NA	NA	1.82	NA	NA	NA	2.8041	NA	NA	NA	2.4112	NO	YES	YES
Q16584-2	Isoform 2 of Mitogen-activated protein kinase kinase kinase 11	MAP3K11	NA	NA	NA	4.8405	NA	NA	NA	5.8723	NA	NA	NA	NA	NO	NO	NO
Q16594	Transcription initiation factor TFIID subunit 9	TAF9	1.554	1.31338742393509	0.393292546196005	6.4487	1.3976	1.31507880498706	0.395149254390223	9.1108	1.2558	1.30444266705446	0.383433536126307	4.7123	NO	NO	NO
Q16626	Male-enhanced antigen 1	MEA1	NA	NA	NA	33.586	NA	NA	NA	19.01	NA	NA	NA	13.16	NO	NO	NO
Q16637-4	Isoform SMN-delta57 of Survival motor neuron protein	SMN1	0.99794	0.8434246112238	-0.245668974654618	33.939	0.99896	0.939976476123265	-0.0893034425704577	54.888	0.85318	0.88622742051085	-0.174251129355519	29.572	NO	NO	NO
Q16643	Drebrin	DBN1	1.062	0.897565922920893	-0.155910191407552	81.942	0.9655	0.908492119501294	-0.138454094688524	71.668	1.0345	1.07457074300672	0.103760463896813	67.067	NO	NO	YES
Q16656-2	Isoform Short of Nuclear respiratory factor 1	NRF1	NA	NA	NA	3.5983	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q16658	Fascin	FSCN1	2.9799	2.51850912778905	1.33256995974024	201.65	2.6104	2.45626911314985	1.29646863356533	251.98	2.1498	2.23307122601822	1.15902926808133	200.78	YES	YES	NO
Q16659	Mitogen-activated protein kinase 6	MAPK6	NA	NA	NA	4.3953	NA	NA	NA	11.688	NA	NA	NA	13.69	NO	NO	NO
Q16698-2	Isoform 2 of 2,4-dienoyl-CoA reductase, mitochondrial	DECR1	2.5693	2.17148411088573	1.1186813963883	47.544	2.0145	1.89555398729711	0.922619546509424	36.529	1.6621	1.72648045621215	0.787834002951567	35.452	YES	YES	NO
Q16763	Ubiquitin-conjugating enzyme E2 S	UBE2S	0.59243	0.500701487491548	-0.997977353479091	29.364	0.63962	0.601853681486709	-0.732515303336225	31.779	0.70663	0.734000893311589	-0.446146275994058	31.091	YES	NO	NO
Q16829-2	Isoform 2 of Dual specificity protein phosphatase 7	DUSP7	NA	NA	NA	1.0221	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q16831	Uridine phosphorylase 1	UPP1	7.3777	6.23537863421231	2.640477168253	23.988	7.7407	7.28365090566926	2.86466177778855	19.513	6.471	6.72165034122425	2.74881549591841	19.631	YES	YES	YES
Q16851	UTP--glucose-1-phosphate uridylyltransferase	UGP2	0.82024	0.693238674780257	-0.528575952280121	113.04	0.64758	0.609343683839097	-0.714671924039873	127.5	0.61677	0.640660219588453	-0.64236868263431	64.943	YES	YES	YES
Q16877-2	Isoform 2 of 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4	PFKFB4	1.1215	0.947853279242731	-0.0772643371254333	2.9324	NA	NA	NA	NA	0.52593	0.546301586147438	-0.87223048308389	3.0438	NO	NO	NO
Q16890-4	Isoform 4 of Tumor protein D53	TPD52L1	3.8093	3.21948951994591	1.68683195373546	15.602	NA	NA	NA	14.179	NA	NA	NA	NA	NO	NO	NO
Q16891	MICOS complex subunit MIC60	IMMT	NA	NA	NA	3.9672	NA	NA	NA	2.8168	NA	NA	NA	5.5869	NO	NO	NO
Q17RY6	Lymphocyte antigen 6K	LY6K	1.1147	0.94210615280595	-0.0860384687027588	11.529	0.86455	0.813502705245825	-0.297780951401057	5.1153	0.92081	0.956477028388611	-0.0641977749597812	4.5758	NO	NO	NO
Q1ED39	Lysine-rich nucleolar protein 1	KNOP1	0.97437	0.823504056795132	-0.28015233782729	31.304	NA	NA	NA	35.832	0.71719	0.744969928638946	-0.424745903781108	20.288	NO	NO	NO
Q1HBJ4	Mitogen-activated protein kinase	MAPK1	1.0309	0.871281271129141	-0.198789563253997	70.119	0.88352	0.831352622912256	-0.26646756082583	68.005	0.81533	0.84691132324376	-0.239717176349893	53.456	NO	NO	NO
Q1KMD3	Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	1.1627	0.982674104124408	-0.0252150570790875	168.86	0.94438	0.888619148435662	-0.170362865248284	235.24	0.84261	0.875247997839432	-0.192236238445437	156.12	YES	YES	NO
Q1MSJ5-2	Isoform 2 of Centrosome and spindle pole-associated protein 1	CSPP1	NA	NA	NA	1.319	NA	NA	NA	NA	NA	NA	NA	3.0324	NO	NO	NO
Q1PBM2	Platelet glycoprotein IIIa (Fragment)	ITGB3	NA	NA	NA	2.5598	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q1W6G4	LUC7-like (S. cerevisiae)	LUC7L	0.72951	0.616556795131846	-0.697694297938054	34.243	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q1W6H9	Protein FAM110C	FAM110C	NA	NA	NA	1.3749	NA	NA	NA	1.6253	NA	NA	NA	NA	NO	NO	NO
Q1XBU8	Cell proliferation-inducing protein 23	PIAS1	0.71896	0.60764029749831	-0.718710545203449	10.313	0.46336	0.436000940955069	-1.19759684633069	15.588	0.47121	0.489462039451133	-1.03073111987807	8.9497	NO	NO	NO
Q24JU4	Eukaryotic translation initiation factor 3 subunit A	EIF3A	1.2297	1.03930020283976	0.0556124382568673	206.7	1.1038	1.03862620559868	0.054676531665159	225.66	NA	NA	NA	NA	NO	YES	YES
Q27J81-2	Isoform 2 of Inverted formin-2	INF2	2.6292	2.22210953346856	1.15192993261231	146.09	2.3652	2.22554693013409	1.15415992323811	132.19	1.6509	1.71484663086495	0.778079553199958	88.705	YES	YES	NO
Q2KHR3	Glutamine and serine-rich protein 1	QSER1	2.893	2.44506423258959	1.28987236571789	10.362	3.7418	3.52086567866384	1.81593018930784	47.091	3.2296	3.35469663761673	1.74618231062995	31.813	NO	NO	NO
Q2L6I0	FB19 protein	PPP1R10	1.4901	1.25938133874239	0.332715195059326	25.487	1.38	1.2985179957657	0.376866008026357	26.125	1.2863	1.33612406643745	0.418053976168023	21.092	NO	YES	NO
Q2LE71	Actin-related protein 2/3 complex subunit 3	ARPC3	1.0209	0.862829614604462	-0.212852400412903	25.936	0.88483	0.832585274053164	-0.264330053149986	35.26	0.81028	0.841665714493461	-0.248680744971186	19.856	NO	NO	NO
Q2M1V9	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa	BTAF1	0.66997	0.566235632183908	-0.820525556598257	64.112	0.78437	0.738056927781699	-0.438195996405401	84.612	0.63885	0.663595475272928	-0.591624045579065	67.828	YES	YES	NO
Q2M243	Coiled-coil domain-containing protein 27	CCDC27	NA	NA	NA	1.0118	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q2M3G0-1	Isoform 1 of ATP-binding cassette sub-family B member 5	ABCB5	1.6416	1.38742393509128	0.472408678507986	0.84918	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q2NKX8	DNA excision repair protein ERCC-6-like	ERCC6L	1.245	1.05223123732252	0.0734517847437381	72.913	1.1075	1.04210773935545	0.0595044398032061	98.52	1.0827	1.12463774137591	0.16946036776783	101.78	NO	NO	NO
Q2NKY5	Tubulin beta chain	TUBB6	1.8658	1.57691007437458	0.657100390659211	3.5651	NA	NA	NA	2.7756	NA	NA	NA	NA	YES	YES	YES
Q2NL82	Pre-rRNA-processing protein TSR1 homolog	TSR1	1.1862	1.0025354969574	0.00365331935129636	67.335	1.2167	1.14486003293343	0.195171229644502	92.818	1.0951	1.1375180480103	0.185889435481359	43.662	NO	NO	NO
Q2NLD4	PURA protein (Fragment)	PURA	1.343	1.13505747126437	0.182765347215737	35.647	1.3994	1.31677252411197	0.397006137788219	25.561	1.2061	1.25281756707627	0.325176347431994	23.528	NO	YES	NO
Q2T9J0-2	Isoform 2 of Peroxisomal leader peptide-processing protease	TYSND1	NA	NA	NA	2.6572	NA	NA	NA	NA	1.4942	1.5520769494448	0.634200085766278	3.6842	NO	NO	NO
Q2TAM5	RELA protein	RELA	0.78534	0.663742393509128	-0.591304672167618	57.987	0.69456	0.653549752999294	-0.613631026161019	53.788	0.62929	0.65366517435157	-0.613376258854603	34	YES	NO	YES
Q2TB10	Zinc finger protein 800	ZNF800	NA	NA	NA	9.675	NA	NA	NA	NA	1.4675	1.5243427408046	0.608187322034218	10.34	NO	NO	NO
Q2TB59	Nicotinamide nucleotide transhydrogenase	NNT	1.0156	0.858350236646383	-0.220361657451562	58.167	0.88656	0.834213126323218	-0.261512081710305	37.408	0.68768	0.714316876317894	-0.485363888310138	51.817	NO	NO	NO
Q2TU73	1-acylglycerol-3-phosphate O-acyltransferase 6 (Lysophosphatidic acid acyltransferase, zeta), isoform CRA_b	AGPAT6	1.2443	1.05163962136579	0.0726404027847604	4.4191	0.88452	0.832293577981651	-0.264835589609422	25.717	1.0865	1.12858493211871	0.174514993218086	13.922	NO	NO	NO
Q2VPB7	AP-5 complex subunit beta-1	AP5B1	NA	NA	NA	2.3118	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q2VPE7	PTTG1 protein (Fragment)	PTTG1	NA	NA	NA	1.9711	NA	NA	NA	2.4263	NA	NA	NA	1.9774	NO	NO	NO
Q2VPK5	Cytoplasmic tRNA 2-thiolation protein 2	CTU2	0.71803	0.606854293441514	-0.720577929910861	23.649	0.65389	0.615281110326982	-0.700682393679359	42.025	0.59518	0.618233943762919	-0.693775228212966	25.629	NO	NO	NO
Q32P28-4	Isoform 4 of Prolyl 3-hydroxylase 1	P3H1	0.69611	0.588328262339418	-0.765306752232013	37.941	NA	NA	NA	NA	NA	NA	NA	NA	YES	YES	NO
Q32P41	tRNA (guanine(37)-N1)-methyltransferase	TRMT5	1.3119	1.10877281947262	0.148963796703296	13.454	1.4383	1.35337567631146	0.43656236490278	16.696	1.2108	1.25769961878447	0.330787398976955	11.652	NO	NO	NO
Q32P44	Echinoderm microtubule-associated protein-like 3	EML3	0.96134	0.812491548343475	-0.299575288906751	30.551	0.86325	0.812279463655611	-0.299951924785788	37.987	0.79683	0.827694736732765	-0.272829311467628	27.752	NO	NO	NO
Q38IJ5	Ring finger and KH domain containing 1 protein variant 2 (Fragment)	RKHD1	NA	NA	NA	1.9761	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
Q3B726	DNA-directed RNA polymerase I subunit RPA43	TWISTNB	0.96825	0.818331643002028	-0.289242456183358	8.3784	NA	NA	NA	9.016	NA	NA	NA	7.0885	NO	NO	NO
Q3B7J4	Nucleoporin like 2	NUPL2	1.1971	1.0117478025693	0.0168497155990727	2.0074	1.2452	1.1716772524112	0.228575222942643	7.844	NA	NA	NA	NA	NO	NO	NO
Q3B874	STRN protein (Fragment)	STRN	1.5755	1.33155848546315	0.413115796805834	35.642	1.2957	1.21919548341567	0.285929463401641	49.879	NA	NA	NA	NA	NO	NO	NO
Q3KQU3-4	Isoform 4 of MAP7 domain-containing protein 1	MAP7D1	2.197	1.85682893847194	0.892840912211571	82.565	2.0473	1.92641731357328	0.945920263413565	62.709	1.8785	1.95126258167049	0.964407934678575	59.181	YES	NO	YES
Q3L8U1-2	Isoform 2 of Chromodomain-helicase-DNA-binding protein 9	CHD9	NA	NA	NA	5.2933	NA	NA	NA	6.2711	NA	NA	NA	6.9083	NO	NO	NO
Q3LIE7	Delta(24)-sterol reductase	Nbla03646	1.1752	0.993238674780257	-0.0097876565427878	31.168	1.1127	1.0470007057163	0.0662624146976291	27.276	NA	NA	NA	NA	NO	NO	NO
Q3MHD2	Protein LSM12 homolog	LSM12	1.0753	0.908806626098715	-0.137954741333381	6.6244	1.0948	1.03015760997412	0.0428650808384195	7.1795	0.90568	0.940760976825835	-0.0880998770892275	9.1424	YES	YES	NO
Q3SXM5-2	Isoform 2 of Inactive hydroxysteroid dehydrogenase-like protein 1	HSDL1	1.2644	1.06862745098039	0.0957589828054307	1.3708	NA	NA	NA	NA	NA	NA	NA	NA	NO	NO	NO
