D492_1	D492_2	D492_3	D492M_1	D492M_2	D492M_3	D492_HER2_1	D492_HER2_2	D492_HER2_3	Student's T-test Significant D492_D492M	Student's T-test significant	Mean_D492	Mean_D492M	Mean_HER2	Log2_D492/D492M	Log2_D492/HER2	-Log Student's T-test p-value D492_D492M	Student's T-test q-value D492_D492M	Student's T-test Difference D492_D492M	Student's T-test Test statistic D492_D492M	Protein Name	Protein ID	Gene Name
23.3196201324463	18.204891204834	22.720609664917	21.3715648651123	22.6101360321045	22.9631938934326	23.3606491088867	23.0910358428955	23.0870742797852			21.4150403340658	22.3149649302165	23.1795864105225	-0.899923324584961	-1.76454544067383	0.206504689443278	0.729650684931507	-0.899924596150719	-0.534095972842942	Surfeit 4	Q5T8U5	SURF4
23.3189315795898	23.3594436645508	23.2122421264648	23.2929153442383	23.1648731231689	23.1706771850586	23.538366317749	23.5969619750977	23.0903739929199			23.2968724568685	23.2094885508219	23.4085674285889	0.0873851776123047	-0.1116943359375	0.652374284078894	0.21040543601359	0.0873839060465471	1.44241135073786	Uridine-cytidine kinase 2	Q9BZX2	UCK2
23.3164482116699	23.474817276001	23.6966781616211	23.909854888916	23.9472618103027	24.2011260986328	23.5215721130371	23.8265800476074	23.6283416748047	+	D492_D492M	23.4959812164307	24.0194142659505	23.6588312784831	-0.523433685302734	-0.162849426269531	1.66327301181562	0.025551867219917	-0.523433049519856	-3.65302876677252	Methylosome subunit pICln	E9PMI6	CLNS1A
23.3164482116699	23.5449829101563	23.6108798980713	23.3655967712402	23.3702602386475	23.2705631256104	23.4540004730225	23.4499778747559	23.4776611328125			23.4907703399658	23.3354733784993	23.4605464935303	0.155296325683594	0.0302238464355469	0.751429745044633	0.162541717049577	0.155296961466473	1.63569596231907	Exportin-7	Q9UIA9	XPO7
23.3098030090332	23.1851196289063	22.7788639068604	23.0867023468018	23.3172760009766	23.1694221496582	23.3702602386475	22.8234729766846	23.2394199371338			23.0912621815999	23.1911334991455	23.1443843841553	-0.0998706817626953	-0.0531215667724609	0.224375899531674	0.702654545454545	-0.0998713175455741	-0.574296953348612	Actin-related protein 2/3 complex subunit 3	O15145	ARPC3
23.3088302612305	23.4063930511475	23.5443935394287	23.6562194824219	23.5160503387451	23.5763473510742	23.7012348175049	23.5361137390137	23.581298828125			23.4198722839355	23.5828723907471	23.6062157948812	-0.163000106811523	-0.186344146728516	0.960205910080753	0.101298414886285	-0.163000106811523	-2.0507587040008	Small nuclear ribonucleoprotein E	P62304	SNRPE
23.3086929321289	23.0531482696533	23.4226512908936	23.9962787628174	23.6996479034424	23.9330101013184	24.3377647399902	24.1913681030273	24.1246299743652	+	D492_D492M	23.2614974975586	23.8763122558594	24.2179209391276	-0.614814758300781	-0.956422805786133	1.91166822315134	0.0176070087609512	-0.614814758300781	-4.33973211264025	Nucleolar and coiled-body phosphoprotein 1	Q14978	NOLC1
23.3086929321289	23.0537605285645	23.3671970367432	24.1328105926514	23.9707069396973	24.1244735717773	24.0817222595215	24.1612339019775	24.1245517730713	+	D492_D492M	23.2432168324788	24.0759970347087	24.1225026448568	-0.832778930664063	-0.87928581237793	2.7916580975389	0.00565979381443299	-0.83278020222982	-7.59084847361156	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1	Q92538	GBF1
23.3056335449219	23.4969215393066	23.5951404571533	23.4422779083252	23.5626735687256	23.612117767334	23.517972946167	23.682710647583	23.6053504943848			23.4658985137939	23.5390230814616	23.6020113627116	-0.0731239318847656	-0.136112213134766	0.300629751152438	0.568486217803886	-0.0731245676676444	-0.739849754768341	Glycylpeptide N-tetradecanoyltransferase 1	P30419	NMT1
23.3015937805176	23.3609161376953	23.2316188812256	23.4877529144287	23.4548797607422	23.4387283325195	24.6070461273193	24.4842529296875	24.2795181274414	+	D492_D492M	23.2980429331462	23.4604536692301	24.4569390614827	-0.162410736083984	-1.15889739990234	1.81205270553029	0.0200556844547564	-0.162410736083984	-4.05475798383633	Alpha-internexin	Q16352	INA
23.2968406677246	23.2898235321045	23.4209823608398	23.070219039917	22.9147167205811	22.9530296325684	23.0940036773682	23.1997776031494	23.1927223205566	+	D492_D492M	23.3358821868896	22.9793217976888	23.1621678670247	0.356559753417969	0.173713684082031	2.31178053768762	0.0108445945945946	0.356560389200848	5.63594417385046	Constitutive coactivator of PPAR-gamma-like protein 1	Q9NZB2	FAM120A
23.2961406707764	23.5118350982666	23.6399765014648	23.4107990264893	23.4411373138428	23.3368797302246	23.3079986572266	23.3204460144043	23.3088302612305			23.4826507568359	23.3962720235189	23.3124249776204	0.0863780975341797	0.170225143432617	0.340190484248162	0.50885873605948	0.0863787333170585	0.822713678198751	U6 snRNA-associated Sm-like protein LSm8	O95777	LSM8
23.2960014343262	23.1908416748047	23.4451847076416	23.3486785888672	23.4998435974121	23.4132556915283	23.1718521118164	23.2022018432617	23.2534961700439			23.3106759389242	23.4205926259359	23.2091833750407	-0.109916687011719	0.101493835449219	0.569576736750722	0.261308148947652	-0.109916687011719	-1.2810144843519	Elongation factor Ts, mitochondrial	P43897	TSFM
23.2958602905273	23.0365924835205	23.0213890075684	23.0523357391357	22.877326965332	23.0914726257324	23.5214519500732	23.5420322418213	23.3649291992188			23.1179472605387	23.0070451100667	23.4761377970378	0.11090087890625	-0.358190536499023	0.427902063175754	0.391541048466864	0.110902150472008	1.0013206835045	YTH domain-containing family protein 2	A0A087WXZ3	YTHDF2
23.2951602935791	23.2128658294678	23.2308712005615	23.1796016693115	23.2277755737305	22.8929328918457	23.1703090667725	23.1591548919678	22.9491348266602			23.2462991078695	23.1001033782959	23.0928662618001	0.146196365356445	0.153432846069336	0.610319166618295	0.235328918322296	0.146195729573567	1.36049508038996	Enolase-phosphatase E1	Q9UHY7	ENOPH1
23.2944583892822	23.2233791351318	23.5750789642334	21.5915851593018	22.0752563476563	21.5180206298828	21.8745155334473	19.5999546051025	20.4611892700195	+	D492_D492M	23.3643054962158	21.7282873789469	20.6452198028564	1.63601875305176	2.71908569335938	2.87314458261954	0.00545753424657534	1.63601811726888	7.97581109286816	Non-syndromic hearing impairment protein 5	O60443	DFNA5
23.2886981964111	23.3004760742188	23.1164989471436	23.1189727783203	23.2223033905029	23.2469024658203	23.6680660247803	23.4750652313232	23.5904655456543			23.2352244059245	23.1960595448812	23.5778656005859	0.0391635894775391	-0.342641830444336	0.213522473298444	0.719452903225806	0.0391648610432966	0.549955888532578	Double-stranded RNA-specific adenosine deaminase	P55265	ADAR
23.2878532409668	23.3056335449219	23.5615081787109	23.0813808441162	22.6694068908691	22.8776073455811	23.3145122528076	23.5021533966064	23.6239948272705	+	D492_D492M	23.3849983215332	22.8761316935221	23.4802201588949	0.508867263793945	-0.0952224731445313	1.57774254043136	0.0303044776119403	0.508866628011067	3.43395077948751	Beta-2-microglobulin	P61769	B2M
23.2860202789307	23.4928951263428	23.3695945739746	23.5306491851807	23.3011741638184	23.4606399536133	23.3106346130371	23.276538848877	23.4541263580322			23.3828366597493	23.4308211008708	23.3470999399821	-0.0479831695556641	0.0357379913330078	0.204359767505109	0.732320956039266	-0.0479844411214216	-0.5292288796222	Sister chromatid cohesion protein PDS5 homolog A	Q29RF7	PDS5A
23.2823486328125	23.5096626281738	23.3968906402588	23.5604591369629	23.6017284393311	23.4987487792969	24.0156326293945	23.8114700317383	23.7318992614746			23.3963006337484	23.5536454518636	23.8530006408691	-0.157344818115234	-0.456699371337891	1.0242646072777	0.0889146953405018	-0.157344818115234	-2.1816866111464	Ribonucleoprotein PTB-binding 1	A0A087WZ13	RAVER1
23.2822074890137	22.8992176055908	22.4083652496338	24.5577163696289	24.7312774658203	24.7715282440186	21.8717727661133	22.0965480804443	22.1213932037354	+	D492_D492M	22.8632634480794	24.6868406931559	22.029904683431	-1.82357597351074	0.833358764648438	2.65442600863704	0.00651141552511415	-1.8235772450765	-6.97977809951531	CD166 antigen	F5GXJ9	ALCAM
23.2816410064697	23.0604228973389	22.6892528533936	22.8560676574707	22.8366107940674	22.8184108734131	22.584789276123	22.3571090698242	22.2162609100342			23.0104389190674	22.8370297749837	22.3860530853271	0.173408508300781	0.624385833740234	0.427943732479882	0.391681345868382	0.17340914408366	1.00140422740669	Caveolin-2	P51636	CAV2
23.2782421112061	22.6796436309814	22.6844024658203	22.9405212402344	22.948902130127	22.911319732666	22.9393749237061	22.9883594512939	22.5644416809082			22.8807627360026	22.9335810343424	22.8307253519694	-0.0528182983398438	0.0500373840332031	0.0948130151622341	0.886924423229913	-0.0528182983398438	-0.265324482836251	Pumilio homolog 3	Q15397	PUM3
23.2761135101318	23.4693622589111	23.4791412353516	22.2509269714355	22.7868804931641	22.7366542816162	23.2018127441406	23.1992835998535	23.4793891906738	+	D492_D492M	23.4082056681315	22.5914872487386	23.2934951782227	0.816717147827148	0.114709854125977	1.95138097460818	0.0171102464332036	0.816718419392906	4.4571828098921	B-cell receptor-associated protein 31	P51572	BCAP31
23.2748336791992	23.1994342803955	23.1730575561523	22.0787448883057	21.810567855835	22.529956817627	21.8252410888672	21.7956657409668	22.2903308868408	+	D492_D492M	23.2157751719157	22.1397565205892	21.9704125722249	1.07601737976074	1.245361328125	2.14783255712786	0.0131803278688525	1.0760186513265	5.07311841886123	Clathrin light chain B	P09497	CLTB
23.2731266021729	23.0178775787354	23.0495452880859	22.6128158569336	22.889705657959	22.7757740020752	23.0713977813721	22.8058929443359	22.9057674407959	+	D492_D492M	23.1135164896647	22.7594318389893	22.9276860555013	0.354084014892578	0.185829162597656	1.44799919138077	0.0373357531760436	0.354084650675457	3.11655346896412	Heme oxygenase 2	P30519	HMOX2
23.2718467712402	23.5746173858643	23.3344268798828	23.0865249633789	23.1206016540527	23.212287902832	23.4888553619385	23.1442317962646	23.4035358428955			23.3936303456624	23.1398048400879	23.3455410003662	0.253826141357422	0.0480899810791016	1.19751982243752	0.0592302839116719	0.253825505574543	2.54774396261148	Density-regulated protein	O43583	DENR
23.2661361694336	23.1066131591797	23.0687599182129	23.1180534362793	23.1583080291748	23.1096134185791	23.1647205352783	23.1905097961426	22.9343070983887			23.1471697489421	23.1286582946777	23.0965124766032	0.0185108184814453	0.0506572723388672	0.10723100431304	0.871951826575672	0.0185114542643241	0.297054480909069	Nucleolar GTP-binding protein 1	Q9BZE4	GTPBP4
23.2634162902832	23.0217113494873	23.2501888275146	23.2286128997803	23.3842964172363	23.3223743438721	22.6833744049072	22.6003684997559	22.5988483428955			23.1784388224284	23.3117612202962	22.6275304158529	-0.133323669433594	0.550907135009766	0.667563017930796	0.201740125930166	-0.133322397867836	-1.47199488972228	Pachytene checkpoint protein 2 homolog	Q15645	TRIP13
23.2533378601074	23.1289157867432	23.1165637969971	22.2196311950684	22.3528327941895	22.0690059661865	22.2548809051514	22.3906059265137	22.2738380432129	+	D492_D492M	23.1662724812826	22.2138233184814	22.3064416249593	0.952449798583984	0.859830856323242	3.29230825843981	0.00330434782608696	0.952449162801106	10.2530240583624	Erythrocyte band 7 integral membrane protein	P27105	STOM
23.2531356811523	23.0841732025146	23.0164833068848	23.3813934326172	23.2298603057861	23.3079986572266	23.8731441497803	23.8793277740479	24.1603870391846			23.1179307301839	23.30641746521	23.9709529876709	-0.188486099243164	-0.853021621704102	1.06913938841081	0.0789712601326455	-0.188486735026043	-2.27471325869334	Prolyl 4-hydroxylase subunit alpha-2	O15460	P4HA2
23.2522125244141	23.6765899658203	23.5204925537109	23.6844234466553	23.3840312957764	23.7122993469238	23.5458068847656	23.671199798584	23.8238620758057			23.4830983479818	23.5935846964518	23.6802895863851	-0.110485076904297	-0.19719123840332	0.272597286424	0.616372549019608	-0.110486348470054	-0.679989877003466	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	P62140	PPP1CB
23.2470474243164	23.3356533050537	23.4137706756592	23.7212982177734	23.7860622406006	23.6488876342773	23.2974014282227	23.3646621704102	23.3609161376953	+	D492_D492M	23.3321571350098	23.7187493642171	23.3409932454427	-0.386592864990234	-0.00883674621582031	2.46297651998343	0.00918234165067179	-0.386592229207356	-6.1990673689931	DNA polymerase delta catalytic subunit	P28340	POLD1
23.2446403503418	23.2200012207031	23.1979198455811	21.7000713348389	21.7026519775391	21.6224327087402	22.9966411590576	22.9668579101563	23.105094909668	+	D492_D492M	23.220853805542	21.6750520070394	23.0228646596273	1.54580116271973	0.197988510131836	6.09567114853672	0	1.54580179850261	52.2625723864458	Mitochondrial carrier homolog 2	Q9Y6C9	MTCH2
23.2400894165039	23.1933555603027	23.2742652893066	23.6007080078125	23.2395362854004	23.1810741424561	23.2714195251465	23.2800846099854	23.2395801544189			23.2359034220378	23.3404394785563	23.2636947631836	-0.104536056518555	-0.0277919769287109	0.32170049572992	0.536106422018349	-0.104536056518555	-0.784199530976879	Probable ATP-dependent RNA helicase DDX27	B7Z6D5	DDX27
23.2360649108887	23.2003021240234	22.9853916168213	23.1862087249756	23.2609786987305	23.1971397399902	23.1663761138916	23.0894374847412	23.0615768432617			23.1405862172445	23.2147757212321	23.1057968139648	-0.074188232421875	0.0347900390625	0.381852025305068	0.450176948828312	-0.0741895039876326	-0.908298966151982	Ribosomal RNA processing protein 1 homolog B	Q14684	RRP1B
23.2332286834717	23.1458644866943	23.1363830566406	23.3003368377686	23.3186550140381	23.4037971496582	23.5650005340576	23.4157066345215	23.6534881591797	+	D492_D492M	23.1718254089355	23.3409296671549	23.5447317759196	-0.169103622436523	-0.372905731201172	1.72400457069487	0.0246493506493506	-0.169104258219402	-3.81372150767037	Protein PRRC2C	E7EPN9	PRRC2C
23.2304763793945	23.2725582122803	23.7206726074219	22.5217876434326	22.5776386260986	22.4275703430176	23.0724296569824	23.3104953765869	22.4042129516602	+	D492_D492M	23.4079023996989	22.5089988708496	22.9290459950765	0.898902893066406	0.478855133056641	2.27902646691691	0.0113820598006645	0.898903528849285	5.51968496944644	Proteasome subunit beta type-2	P49721	PSMB2
23.2298450469971	23.2239818572998	23.0455856323242	23.4211120605469	23.3733177185059	23.1977252960205	23.5251617431641	23.3633251190186	23.5857753753662			23.1664708455404	23.3307183583577	23.4914207458496	-0.164247512817383	-0.324949264526367	0.838122095858082	0.131452229299363	-0.164247512817383	-1.80630113224336	U1 small nuclear ribonucleoprotein C	P09234	SNRPC
23.229772567749	23.3711910247803	23.4561328887939	23.3768978118896	23.4145450592041	23.3011741638184	23.3226490020752	23.5338592529297	23.4332618713379			23.3523654937744	23.364205678304	23.4299233754476	-0.0118408203125	-0.0775585174560547	0.0552372402382369	0.940353582554517	-0.0118401845296212	-0.160092139983133	Synaptobrevin homolog YKT6	O15498	YKT6
23.2283630371094	23.3092479705811	23.3829784393311	23.3693294525146	23.4173812866211	23.5067596435547	23.1561489105225	23.1405220031738	23.0528659820557			23.3068631490072	23.4311567942301	23.116512298584	-0.124292373657227	0.190351486206055	0.968341809315724	0.099877947295423	-0.124293645222984	-2.06727426456945	DNA polymerase epsilon subunit 3	Q9NRF9	POLE3
23.228099822998	23.1964359283447	23.2721309661865	23.6235485076904	23.3944053649902	23.7867603302002	23.8119602203369	23.9996376037598	23.88157081604	+	D492_D492M	23.2322222391764	23.6015714009603	23.8977228800456	-0.369350433349609	-0.665500640869141	1.47740745864328	0.0356066790352505	-0.369349161783852	-3.18700526846646	ATP-binding cassette sub-family F member 1	Q8NE71	ABCF1
23.2216987609863	23.2416477203369	23.4052257537842	23.4623889923096	23.2009468078613	23.0729846954346	23.5561370849609	23.6308975219727	23.4415168762207			23.2895240783691	23.2454401652018	23.5428504943848	0.0440845489501953	-0.253326416015625	0.125626903952286	0.847038897893031	0.0440839131673165	0.343077352497195	Vesicle-associated membrane protein 3	Q15836	VAMP3
23.2214622497559	23.3706588745117	23.3333358764648	22.7020168304443	22.8648014068604	22.9343070983887	23.1035442352295	23.1685199737549	23.0929088592529	+	D492_D492M	23.3084856669108	22.8337084452311	23.1216576894124	0.474777221679688	0.186826705932617	2.35156251908857	0.010397212543554	0.474777221679688	5.77982775629934	Inosine triphosphate pyrophosphatase	Q9BY32	ITPA
23.2174301147461	23.2190113067627	23.2945995330811	23.2576751708984	23.6628608703613	23.2506942749023	23.0886116027832	23.0388717651367	23.364128112793			23.2436803181966	23.3904101053874	23.163870493571	-0.146728515625	0.0798110961914063	0.456616058972085	0.357044701155198	-0.146729787190758	-1.05866044480281	Actin-related protein 2/3 complex subunit 5	O15511	ARPC5
23.2117233276367	23.3823184967041	23.3904762268066	23.5960521697998	23.1590633392334	23.6496562957764	23.7695121765137	23.4531211853027	23.6994342803955			23.3281726837158	23.4682572682699	23.6406892140706	-0.140085220336914	-0.312517166137695	0.350578151635744	0.495420805998126	-0.140084584554035	-0.844199712402035	Retinol dehydrogenase 11	Q8TC12	RDH11
23.2115001678467	23.0933437347412	23.4892234802246	23.37424659729	23.2185535430908	23.2316474914551	23.5210914611816	23.4254722595215	22.9828186035156			23.2646891276042	23.2748158772786	23.3097941080729	-0.0101280212402344	-0.04510498046875	0.0266395648490354	0.969167805618831	-0.0101267496744768	-0.0794328530714661	Cytochrome b-c1 complex subunit 6, mitochondrial	P07919	UQCRH
23.2085113525391	23.1677398681641	23.2196025848389	23.6771278381348	23.3865337371826	23.529577255249	23.8063659667969	23.7713260650635	23.7137680053711	+	D492_D492M	23.1986179351807	23.5310796101888	23.7638200124105	-0.332462310791016	-0.565202713012695	1.75403665460189	0.0222148394241418	-0.332461675008137	-3.89483754454762	Hsp70-binding protein 1	Q9NZL4	HSPBP1
23.202127456665	23.0137100219727	23.4257278442383	23.0076141357422	23.2773914337158	22.9894695281982	22.6708984375	22.5642547607422	22.9080047607422			23.2138551076253	23.0914916992188	22.7143859863281	0.122364044189453	0.499469757080078	0.333836624897878	0.519321908290875	0.122363408406574	0.809518816507692	28S ribosomal protein S22, mitochondrial	G5E9W7	MRPS22
23.1984443664551	22.8762016296387	23.2205333709717	23.2196178436279	23.3117446899414	23.2038459777832	22.9676856994629	23.0747661590576	23.1031436920166			23.0983931223551	23.2450695037842	23.048531850179	-0.146677017211914	0.0498600006103516	0.559686998652233	0.268360128617363	-0.146676381429035	-1.26168623462237	Prefoldin subunit 6	O15212	PFDN6
23.1932048797607	23.0759410858154	23.0789890289307	24.1643829345703	24.255298614502	24.0004978179932	24.0385036468506	24.0619220733643	23.9556217193604	+	D492_D492M	23.1160449981689	24.1400597890218	24.0186824798584	-1.02401542663574	-0.902637481689453	3.58623077172286	0.0031030303030303	-1.02401479085286	-12.1981080807118	Reticulocalbin-2	Q14257	RCN2
23.1922874450684	23.3336086273193	23.769006729126	23.542387008667	23.7184791564941	23.8619270324707	23.2957210540771	22.9957790374756	23.3766326904297			23.4316342671712	23.7075977325439	23.2227109273275	-0.275962829589844	0.20892333984375	0.632428894301579	0.221623740201568	-0.275963465372723	-1.40356711567195	Profilin	C9J0J7	PFN2
23.1892585754395	23.1081619262695	23.323335647583	22.6958503723145	22.7874183654785	22.8197174072266	23.2132816314697	23.1332015991211	23.1333751678467	+	D492_D492M	23.2069187164307	22.7676620483398	23.1599527994792	0.43925666809082	0.046966552734375	2.41792358752757	0.00902962962962963	0.43925666809082	6.02658246179319	ADP-ribosylation factor 6	P62330	ARF6
23.1876277923584	23.0455856323242	23.0174522399902	23.6074981689453	23.5507469177246	23.4071731567383	23.0336894989014	23.3642616271973	22.6014575958252	+	D492_D492M	23.0835552215576	23.5218060811361	22.9998029073079	-0.438251495361328	0.0837516784667969	2.2761352789584	0.0113443708609272	-0.438250859578449	-5.50951693605693	Nucleoporin Nup43	Q8NFH3	NUP43
23.1807098388672	22.8766899108887	22.6371479034424	21.4910106658936	21.3862705230713	21.2414436340332	22.4184627532959	22.4580631256104	22.5196056365967	+	D492_D492M	22.8981825510661	21.3729082743327	22.4653771718343	1.5252742767334	0.432804107666016	3.03821660523811	0.00420645161290323	1.5252742767334	8.81027861848228	Serum deprivation-response protein	O95810	SDPR
23.1797847747803	23.0233860015869	22.8204975128174	22.7626342773438	22.7388820648193	22.7654914855957	23.0608177185059	23.1289615631104	23.0926818847656			23.0078894297282	22.7556692759196	23.0941537221273	0.252220153808594	-0.0862655639648438	1.13673252204567	0.0670595419847328	0.252220153808594	2.417112238784	Phostensin	A0A0G2JHC2	PPP1R18
23.176197052002	22.9308280944824	22.9181976318359	22.8321933746338	22.7165126800537	22.4712734222412	23.6300086975098	23.5118350982666	23.4101524353027			23.0084075927734	22.6733264923096	23.5173320770264	0.335081100463867	-0.50892448425293	1.1624440939517	0.063	0.335081100463867	2.47205502628083	Putative RNA-binding protein Luc7-like 2	A0A0A6YYJ8	LUC7L2
23.1755886077881	23.1497917175293	23.3845596313477	23.752462387085	23.7837677001953	23.6618824005127	23.4788951873779	23.5350456237793	23.3845596313477	+	D492_D492M	23.2366466522217	23.7327041625977	23.4661668141683	-0.496057510375977	-0.229520797729492	2.40794960145573	0.00913970588235294	-0.496057510375977	-5.98894616572505	UPF0587 protein C1orf123	Q9NWV4	C1orf123
23.1749172210693	23.2487277984619	23.4366970062256	23.0021133422852	23.0430335998535	23.040210723877	22.8666706085205	22.746057510376	22.9363574981689	+	D492_D492M	23.2867806752523	23.0284525553385	22.8496952056885	0.258329391479492	0.43708610534668	1.51096794883503	0.0339506641366224	0.258328119913735	3.26845014465359	Interferon-induced, double-stranded RNA-activated protein kinase	P19525	EIF2AK2
23.1705226898193	23.0098705291748	22.8084888458252	22.833044052124	23.0913753509521	22.786642074585	23.3757057189941	23.391393661499	23.2055625915527			22.9962940216064	22.9036871592204	23.3242206573486	0.0926074981689453	-0.327926635742188	0.261307170282318	0.63672131147541	0.0926068623860665	0.655573924340477	Paraspeckle component 1	Q8WXF1	PSPC1
23.1670818328857	23.3788833618164	23.4119625091553	23.2744083404541	23.3556842803955	23.0405616760254	23.443416595459	22.9848022460938	23.2187900543213			23.3193092346191	23.2235514322917	23.215669631958	0.0957584381103516	0.103639602661133	0.323018773633632	0.535267709291628	0.0957578023274728	0.786957459829025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	O75489	NDUFS3
23.1643676757813	23.1816654205322	23.2012596130371	23.476053237915	23.6027488708496	23.4796352386475	23.5658130645752	23.5481624603271	23.7191047668457	+	D492_D492M	23.1824309031169	23.519479115804	23.611026763916	-0.33704948425293	-0.428596496582031	2.84485986621034	0.00534048257372654	-0.337048212687172	-7.84024595216078	Procollagen galactosyltransferase 1	Q8NBJ5	COLGALT1
23.1629085540771	23.1097564697266	23.1360378265381	23.6643810272217	23.5243244171143	23.644603729248	23.1092472076416	23.1329364776611	23.3937511444092	+	D492_D492M	23.1362342834473	23.6111030578613	23.2119782765706	-0.474868774414063	-0.07574462890625	3.29011785277068	0.00327586206896552	-0.474868774414063	-10.2396961736456	Mannose-1-phosphate guanyltransferase beta	Q9Y5P6	GMPPB
23.1607723236084	23.1359596252441	22.8964099884033	23.5318374633789	23.6704444885254	23.6235485076904	23.6802444458008	23.4766712188721	23.5724201202393	+	D492_D492M	23.064380645752	23.6086101531982	23.5764452616374	-0.544229507446289	-0.512063980102539	2.36094494805485	0.0101089630931459	-0.544229507446289	-5.81419809812884	NEDD8-conjugating enzyme Ubc12	P61081	UBE2M
23.1586322784424	23.3501625061035	23.1981010437012	23.7027149200439	23.5590591430664	23.8088226318359	23.9678077697754	23.8930072784424	23.806266784668	+	D492_D492M	23.235631942749	23.6901988983154	23.8890272776286	-0.454566955566406	-0.65339469909668	2.09091951925494	0.0139345661450925	-0.454566955566406	-4.88844588617965	Ataxin-2-like protein	Q8WWM7	ATXN2L
23.1566276550293	23.0112190246582	22.6702709197998	22.3614253997803	22.1705379486084	22.4134883880615	22.7780208587646	22.5214767456055	22.0501937866211	+	D492_D492M	22.9460391998291	22.3151505788167	22.4498971303304	0.630887985229492	0.49614143371582	1.75430047952736	0.0222394678492239	0.630888621012371	3.89555509368156	Ephrin type-A receptor 2	P29317	EPHA2
23.1537704467773	25.3888339996338	25.7147903442383	23.5401420593262	23.2086009979248	23.5895519256592	23.4450588226318	23.3074417114258	23.8435478210449			24.7524649302165	23.4460983276367	23.5320161183675	1.30636596679688	1.2204475402832	0.735973562302024	0.169384339509863	1.30636660257975	1.60545621514931	60S ribosomal protein L29	P47914	RPL29
23.1513729095459	23.0153942108154	23.0085201263428	23.3907375335693	23.3150653839111	23.2812175750732	23.5887508392334	23.9507369995117	23.5852012634277	+	D492_D492M	23.0584290822347	23.3290068308512	23.7082297007243	-0.270576477050781	-0.649799346923828	2.05496062382774	0.0146260387811634	-0.270577748616539	-4.7744493437202	Importin-9	Q96P70	IPO9
23.1474170684814	23.251880645752	23.1850128173828	23.38600730896	23.8133316040039	23.4628868103027	23.9451198577881	23.1977710723877	23.6461429595947			23.1947701772054	23.5540752410889	23.5963446299235	-0.359304428100586	-0.401573181152344	1.24934428012671	0.0534906427990236	-0.359305063883465	-2.6612129756069	Dynactin subunit 4	Q9UJW0	DCTN4
23.1473712921143	23.0202693939209	22.7400779724121	23.1030158996582	23.3074417114258	23.3139591217041	23.4141578674316	23.6341152191162	23.311466217041			22.9692395528158	23.2414722442627	23.4532464345296	-0.272232055664063	-0.484006881713867	0.91574817983804	0.110021276595745	-0.272232691446941	-1.96104369844359	WD repeat-containing protein 3	Q9UNX4	WDR3
23.1456775665283	23.1277027130127	23.180513381958	22.3349990844727	22.2691078186035	22.2020072937012	22.5628128051758	22.6279640197754	23.1294021606445	+	D492_D492M	23.1512978871663	22.2687047322591	22.7733929951986	0.882593154907227	0.377904891967773	4.54308604558122	0	0.882593154907227	21.3168539857902	Acyl-coenzyme A thioesterase 9, mitochondrial	Q9Y305	ACOT9
23.1415367126465	23.2450466156006	23.3996295928955	23.0676784515381	23.2356262207031	23.2560920715332	22.9264373779297	23.3443508148193	23.0653629302979			23.2620709737142	23.1864655812581	23.112050374349	0.0756053924560547	0.150020599365234	0.323920680168384	0.533846295444087	0.0756053924560547	0.788843218864192	Proteasome subunit beta type-4	P28070	PSMB4
23.1372108459473	22.7597732543945	22.7544212341309	21.815502166748	21.8167915344238	21.9253883361816	19.1753005981445	21.3524684906006	20.1907234191895	+	D492_D492M	22.8838017781576	21.8525606791178	20.2394975026449	1.03124237060547	2.6443042755127	2.84096589423315	0.005312	1.03124109903971	7.82174588142492	Quinone oxidoreductase PIG3	Q53FA7	TP53I3
23.1369457244873	23.2824897766113	23.3867969512939	22.9017219543457	22.3429412841797	22.1100273132324	23.3467864990234	22.8398056030273	22.8713397979736	+	D492_D492M	23.2687441507975	22.4515635172526	23.0193106333415	0.817180633544922	0.249433517456055	1.53367865542678	0.0331682785299807	0.817180633544922	3.32421422057498	Uncharacterized protein (Fragment)	A0A096LPI6	
23.1326217651367	22.9677734375	22.6957244873047	22.859806060791	22.8791790008545	22.6045360565186	22.7899475097656	22.9630336761475	22.4605655670166			22.9320398966471	22.7811737060547	22.7378489176432	0.15086555480957	0.194190979003906	0.413646184327367	0.406516349438751	0.150866190592449	0.972676332899016	Squalene monooxygenase	Q14534	SQLE
23.1318054199219	22.8853740692139	22.9001579284668	22.782247543335	22.5903739929199	22.515832901001	23.0133686065674	23.054838180542	22.5081157684326	+	D492_D492M	22.9724458058675	22.6294848124186	22.8587741851807	0.342962265014648	0.113672256469727	1.41886661873617	0.0391035714285714	0.342960993448891	3.04758161204648	Muscleblind-like protein 1	C9JP00	MBNL1
23.1308002471924	23.1629695892334	23.105432510376	23.5679035186768	23.7031364440918	23.7129287719727	23.9464588165283	23.8711719512939	24.1152935028076	+	D492_D492M	23.1330674489339	23.6613229115804	23.9776414235433	-0.528255462646484	-0.844573974609375	3.35407645043479	0.0029041095890411	-0.528255462646484	-10.6356493137479	Plasma membrane calcium-transporting ATPase 1	P20020	ATP2B1
